"","id","first_name","surname","handballs","deb","games"
"16479",11222,"Arthur","Chilcott",1,1984-07-01,2
"16480",11222,"Arthur","Chilcott",2,1984-05-05,2
"16481",11222,"Arthur","Chilcott",5,1984-04-08,2
"16482",11223,"Patrick","Foy",1,1984-07-28,2
"16483",11223,"Patrick","Foy",4,1984-06-09,2
"16484",11225,"Peter","Banfield",0,1988-04-03,2
"16485",11225,"Peter","Banfield",1,1987-04-11,2
"16486",11228,"Jamie","Cooper",0,1984-05-19,2
"16487",11228,"Jamie","Cooper",5,1986-06-07,2
"16488",11231,"Robb","Hawkins",0,1984-03-31,2
"16489",11234,"Michael","Lenaghan",1,1984-08-18,2
"16490",11234,"Michael","Lenaghan",2,1985-05-26,2
"16491",11238,"James","Bennett",0,1985-04-08,2
"16492",11239,"Ian","Muller",1,1984-06-30,2
"16493",11239,"Ian","Muller",2,1985-04-25,2
"16494",11241,"Allen","Eade",4,1984-07-01,2
"16495",11245,"Neville","Shaw",1,1984-07-28,2
"16496",11247,"Rick","Norman",1,1986-06-09,2
"16497",11247,"Rick","Norman",3,1986-05-30,2
"16498",11247,"Rick","Norman",4,1986-03-31,2
"16499",11247,"Rick","Norman",5,1986-05-02,2
"16500",11248,"Shane","Robertson",2,1985-04-27,2
"16501",11249,"Jamie","Stevenson",3,1987-04-18,2
"16502",11250,"Daryl","Bourke",3,1985-08-17,2
"16503",11250,"Daryl","Bourke",4,1985-07-20,2
"16504",11253,"Paul","Payne",4,1985-06-22,2
"16505",11253,"Paul","Payne",5,1986-06-07,2
"16506",11254,"Joseph","Rugolo",1,1985-07-06,2
"16507",11255,"Frank","Carbone",2,1985-04-20,2
"16508",11257,"Robert","Keeble",2,1985-03-30,2
"16509",11258,"Greg","McAdam",1,1985-04-13,2
"16510",11261,"Tom","Crebbin",2,1985-06-23,2
"16511",11263,"Richard","Geary",0,1985-06-29,2
"16512",11263,"Richard","Geary",1,1989-04-23,2
"16513",11263,"Richard","Geary",2,1985-06-01,2
"16514",11263,"Richard","Geary",3,1985-06-15,2
"16515",11263,"Richard","Geary",4,1985-05-25,2
"16516",11263,"Richard","Geary",5,1985-07-06,2
"16517",11264,"Trevor","Larkins",1,1985-03-30,2
"16518",11268,"Mark","Russell",0,1985-06-01,2
"16519",11268,"Mark","Russell",5,1985-03-30,2
"16520",11271,"Rudy","Yonson",2,1985-07-06,2
"16521",11272,"Trevor","Spencer",5,1991-07-27,2
"16522",11274,"Graeme","Cordy",3,1987-05-15,2
"16523",11274,"Graeme","Cordy",5,1987-06-13,2
"16524",11277,"Shane","Halas",0,1985-06-15,2
"16525",11280,"Craig","Alderdice",0,1985-06-15,2
"16526",11280,"Craig","Alderdice",4,1987-03-28,2
"16527",11280,"Craig","Alderdice",5,1985-08-10,2
"16528",11281,"John","Hoiles",1,1985-08-31,2
"16529",11286,"Rhett","Baynes",0,1985-04-25,2
"16530",11286,"Rhett","Baynes",4,1985-04-20,2
"16531",11286,"Rhett","Baynes",5,1985-05-04,2
"16532",11287,"Neil","Gaghan",0,1987-05-30,2
"16533",11289,"Tony","Burgess",1,1985-04-20,2
"16534",11289,"Tony","Burgess",4,1985-05-04,2
"16535",11290,"Cameron","Doyle",2,1985-06-22,2
"16536",11293,"Andrew","Witts",1,1985-07-21,2
"16537",11294,"David","Ceglar",0,1986-05-17,2
"16538",11294,"David","Ceglar",1,1986-05-02,2
"16539",11298,"Jeremy","Nichols",1,1986-05-24,2
"16540",11300,"Tony","Evans",0,1988-05-28,2
"16541",11301,"Mark","Gamble",3,1986-06-21,2
"16542",11303,"John","Peter-Budge",0,1986-05-02,2
"16543",11306,"Ron","Thornton",2,1986-04-05,2
"16544",11306,"Ron","Thornton",3,1986-06-21,2
"16545",11307,"Grant","Bartholomaeus",1,1986-08-24,2
"16546",11313,"Craig","Somerville",0,1986-05-10,2
"16547",11313,"Craig","Somerville",1,1986-06-09,2
"16548",11313,"Craig","Somerville",2,1986-07-19,2
"16549",11315,"Stuart","Cameron",3,1987-08-22,2
"16550",11315,"Stuart","Cameron",4,1987-08-29,2
"16551",11316,"David","Mitchell",4,1986-06-28,2
"16552",11319,"Craig","Evans",2,1986-04-19,2
"16553",11319,"Craig","Evans",5,1986-05-03,2
"16554",11322,"Peter","Whyte",4,1987-03-28,2
"16555",11322,"Peter","Whyte",5,1986-06-29,2
"16556",11325,"Dean","Strauch",1,1989-04-08,2
"16557",11326,"Peter","Adams",2,1986-08-23,2
"16558",11332,"Paul","Rizonico",1,1987-04-04,2
"16559",11332,"Paul","Rizonico",3,1987-05-16,2
"16560",11338,"Warwick","Green",0,1988-04-10,2
"16561",11338,"Warwick","Green",3,1987-07-18,2
"16562",11339,"Glen","Bartlett",1,1987-04-04,2
"16563",11345,"Darren","Bower",3,1987-06-27,2
"16564",11346,"David","Buttifant",4,1987-05-22,2
"16565",11348,"Michael","Laffy",5,1988-08-06,2
"16566",11351,"Michael","Phyland",0,1987-06-07,2
"16567",11351,"Michael","Phyland",4,1987-08-29,2
"16568",11352,"Peter","Quirk",0,1987-06-26,2
"16569",11352,"Peter","Quirk",1,1987-06-21,2
"16570",11353,"Brendan","Moore",1,1987-08-30,2
"16571",11354,"Geoffrey","Parker",3,1989-06-17,2
"16572",11355,"Lynton","Fitzpatrick",1,1987-07-18,2
"16573",11355,"Lynton","Fitzpatrick",5,1987-08-01,2
"16574",11357,"Frank","Lesiputty",1,1987-07-04,2
"16575",11358,"Troy","Moloney",0,1987-07-04,2
"16576",11358,"Troy","Moloney",4,1987-08-08,2
"16577",11361,"Tony","Carafa",1,1988-04-09,2
"16578",11361,"Tony","Carafa",2,1987-08-15,2
"16579",11361,"Tony","Carafa",3,1988-06-26,2
"16580",11362,"Chris","Duthy",3,1987-04-04,2
"16581",11364,"Jamie","Shaw",1,1987-08-01,2
"16582",11366,"Keith","Thomas",2,1987-08-08,2
"16583",11367,"Mark","Trewella",5,1988-04-04,2
"16584",11369,"Gary","Cameron",2,1987-06-20,2
"16585",11369,"Gary","Cameron",4,1989-09-02,2
"16586",11370,"Tony","Symonds",1,1987-03-28,2
"16587",11371,"Jamie","Dunlop",2,1990-04-20,2
"16588",11371,"Jamie","Dunlop",4,1988-04-02,2
"16589",11372,"Mark","Majerczak",2,1990-04-25,2
"16590",11374,"Jason","Croall",1,1988-05-07,2
"16591",11374,"Jason","Croall",2,1988-06-13,2
"16592",11378,"John","Mrakov",0,1991-05-12,2
"16593",11378,"John","Mrakov",5,1991-05-18,2
"16594",11379,"Mark","Orval",1,1987-08-30,2
"16595",11379,"Mark","Orval",2,1987-07-25,2
"16596",11380,"Paul","Tuddenham",0,1989-04-01,2
"16597",11380,"Paul","Tuddenham",3,1989-04-08,2
"16598",11381,"Brett","Yorgey",1,1987-07-05,2
"16599",11381,"Brett","Yorgey",5,1987-06-26,2
"16600",11382,"Tony","Beckett",1,1987-05-08,2
"16601",11382,"Tony","Beckett",4,1987-05-23,2
"16602",11385,"Stuart","Glascott",1,1987-08-23,2
"16603",11386,"Ben","Harris",2,1987-08-09,2
"16604",11387,"Neil","Hein",5,1988-05-20,2
"16605",11388,"Stephen","Williams",3,1987-04-19,2
"16606",11392,"Mark","ODonoghue",0,1988-04-09,2
"16607",11397,"Brent","Hutton",1,1988-06-05,2
"16608",11402,"Chris","Pym",5,1988-06-05,2
"16609",11403,"Mark","Summers",2,1989-06-03,2
"16610",11403,"Mark","Summers",5,1989-06-24,2
"16611",11404,"John","Brinkkotter",0,1989-06-17,2
"16612",11405,"David","Brown",0,1988-06-03,2
"16613",11406,"Jim","Silvestro",1,1988-06-03,2
"16614",11407,"David","Willis",5,1989-04-09,2
"16615",11408,"Peter","Bourke",1,1990-03-31,2
"16616",11408,"Peter","Bourke",3,1989-05-13,2
"16617",11410,"Gary","Irvine",0,1988-06-25,2
"16618",11410,"Gary","Irvine",5,1988-07-09,2
"16619",11411,"Stuart","Nicol",0,1988-06-25,2
"16620",11411,"Stuart","Nicol",2,1988-06-18,2
"16621",11412,"Michael","Svilar",5,1990-05-12,2
"16622",11413,"Terry","Board",2,1988-07-09,2
"16623",11413,"Terry","Board",5,1988-08-26,2
"16624",11414,"Andrew","Brockhurst",2,1989-05-20,2
"16625",11418,"Michael","Garvey",3,1988-05-07,2
"16626",11420,"Andrew","Tarpey",0,1988-08-21,2
"16627",11421,"Warwick","Angus",2,1991-05-03,2
"16628",11423,"Steven","Venner",1,1989-04-02,2
"16629",11425,"Ian","Dargie",3,1989-09-02,2
"16630",11428,"Shane","Ellis",5,1989-03-31,2
"16631",11429,"Peter","Higgins",0,1989-07-30,2
"16632",11433,"Mark","Stockdale",0,1989-08-11,2
"16633",11434,"Cory","Young",4,1989-09-02,2
"16634",11435,"Paul","Holdsworth",2,1989-04-16,2
"16635",11436,"Glenn","Page",1,1991-06-08,2
"16636",11436,"Glenn","Page",4,1991-08-17,2
"16637",11437,"Robert","Teal",1,1989-06-17,2
"16638",11437,"Robert","Teal",2,1989-05-20,2
"16639",11437,"Robert","Teal",4,1989-04-30,2
"16640",11438,"Phillip","OKeeffe",0,1989-04-15,2
"16641",11440,"Bradley","Edwards",0,1989-04-01,2
"16642",11440,"Bradley","Edwards",2,1989-05-13,2
"16643",11441,"Dean","Lupson",1,1989-08-12,2
"16644",11441,"Dean","Lupson",3,1989-08-26,2
"16645",11441,"Dean","Lupson",5,1990-03-31,2
"16646",11442,"Tim","Bourke",0,1989-04-02,2
"16647",11442,"Tim","Bourke",5,1990-04-07,2
"16648",11444,"Andrew","McKinnon",3,1990-04-25,2
"16649",11444,"Andrew","McKinnon",4,1989-06-17,2
"16650",11446,"Mark","Bayliss",2,1989-06-17,2
"16651",11447,"Terry","Hecker",1,1989-09-09,2
"16652",11449,"Brendan","Tranter",4,1989-09-09,2
"16653",11451,"Chris","OSullivan",2,1989-06-23,2
"16654",11452,"Lachlan","Sim",0,1989-04-09,2
"16655",11452,"Lachlan","Sim",2,1990-05-05,2
"16656",11452,"Lachlan","Sim",4,1990-04-21,2
"16657",11452,"Lachlan","Sim",5,1990-04-28,2
"16658",11453,"Mark","Brayshaw",1,1990-06-16,2
"16659",11453,"Mark","Brayshaw",5,1991-04-25,2
"16660",11455,"Mathew","Mahoney",0,1990-08-19,2
"16661",11456,"Jody","Arnol",5,1990-05-26,2
"16662",11457,"Steven","Cummings",3,1991-03-23,2
"16663",11459,"Dermot","McNicholl",4,1990-06-09,2
"16664",11461,"Brad","Gwilliam",1,1990-04-14,2
"16665",11461,"Brad","Gwilliam",2,1992-04-11,2
"16666",11461,"Brad","Gwilliam",4,1990-04-01,2
"16667",11462,"Sean","Bowden",1,1990-04-14,2
"16668",11462,"Sean","Bowden",5,1990-04-06,2
"16669",11464,"Robert","Walker",4,1990-09-02,2
"16670",11465,"Shane","Fell",2,1990-04-16,2
"16671",11469,"Jim","West",0,1991-04-01,2
"16672",11474,"Chris","Waterson",5,1990-08-25,2
"16673",11475,"Michael","Gurrie",3,1990-03-31,2
"16674",11477,"Garry","Phillips",2,1990-07-07,2
"16675",11479,"Tim","Rieniets",2,1990-05-05,2
"16676",11482,"David","Wearne",0,1990-09-01,2
"16677",11482,"David","Wearne",4,1991-05-04,2
"16678",11486,"Rohan","Smith",1,1991-06-10,2
"16679",11490,"Paul","Gow",2,1991-05-11,2
"16680",11490,"Paul","Gow",3,1991-06-08,2
"16681",11490,"Paul","Gow",4,1991-05-05,2
"16682",11494,"David","Donato",4,1991-06-16,2
"16683",11496,"Justin","McGrath",0,1991-05-11,2
"16684",11496,"Justin","McGrath",2,1991-05-25,2
"16685",11506,"Matthew","Kelly",4,1991-07-06,2
"16686",11510,"Peter","McIntyre",2,1991-04-13,2
"16687",11510,"Peter","McIntyre",3,1991-07-13,2
"16688",11511,"Andrew","Payze",3,1992-08-02,2
"16689",11511,"Andrew","Payze",4,1991-09-01,2
"16690",11511,"Andrew","Payze",5,1991-07-28,2
"16691",11512,"Darren","Smith",5,1991-03-31,2
"16692",11514,"Corey","Bell",3,1991-06-23,2
"16693",11514,"Corey","Bell",4,1991-05-26,2
"16694",11516,"Simon","Luhrs",1,1992-04-05,2
"16695",11518,"David","Ogg",4,1991-06-15,2
"16696",11518,"David","Ogg",5,1991-05-18,2
"16697",11519,"Laurence","Schache",0,1991-04-20,2
"16698",11521,"Mark","Attard",5,1992-08-16,2
"16699",11524,"Stephen","Wearne",2,1992-06-28,2
"16700",11528,"Willie","Dick",4,1992-03-29,2
"16701",11535,"Bryce","Gibbs",1,2007-07-08,2
"16702",11538,"Joel","Selwood",3,2007-04-01,2
"16703",11538,"Joel","Selwood",4,2007-04-07,2
"16704",11543,"Matt","Campbell",0,2007-07-08,2
"16705",11544,"Adam","Cockshell",4,2007-03-31,2
"16706",11551,"Shannon","Cox",3,2007-06-23,2
"16707",11552,"Brad","Dick",4,2010-06-14,2
"16708",11554,"Clinton","Jones",2,2007-05-12,2
"16709",11559,"Joe","Anderson",2,2007-04-22,2
"16710",11559,"Joe","Anderson",5,2008-07-11,2
"16711",11561,"Ricky","Petterd",1,2010-03-27,2
"16712",11563,"Ross","Young",5,2007-07-08,2
"16713",11567,"Garry","Moss",2,2007-05-13,2
"16714",11567,"Garry","Moss",4,2009-04-25,2
"16715",11568,"Tyson","Goldsack",0,2011-06-04,2
"16716",11570,"David","Armitage",1,2011-07-16,2
"16717",11573,"Adam","Hartlett",1,2008-04-26,2
"16718",11573,"Adam","Hartlett",2,2008-03-20,2
"16719",11575,"James","Frawley",0,2015-04-12,2
"16720",11579,"Justin","Westhoff",0,2008-05-24,2
"16721",11581,"Danny","Stanley",3,2007-06-23,2
"16722",11581,"Danny","Stanley",4,2007-06-11,2
"16723",11583,"Travis","Boak",3,2009-05-24,2
"16724",11584,"Albert","Proud",4,2007-06-17,2
"16725",11584,"Albert","Proud",5,2008-03-28,2
"16726",11591,"Andrejs","Everitt",0,2011-07-02,2
"16727",11593,"Matthew","Leuenberger",0,2012-04-14,2
"16728",11595,"Simon","Buckley",2,2008-06-01,2
"16729",11597,"Ben","McKinley",0,2008-05-31,2
"16730",11600,"Djaran","Whyman",2,2007-07-22,2
"16731",11603,"Stephen","Tiller",1,2008-05-18,2
"16732",11604,"Daniel","Connors",3,2008-08-31,2
"16733",11604,"Daniel","Connors",5,2007-08-10,2
"16734",11607,"Nick","Gill",1,2007-08-04,2
"16735",11611,"Ryan","Cook",4,2007-08-10,2
"16736",11611,"Ryan","Cook",5,2007-08-04,2
"16737",11612,"Angus","Graham",1,2007-08-04,2
"16738",11613,"Jace","Bode",3,2007-08-11,2
"16739",11617,"Ed","Barlow",1,2008-06-07,2
"16740",11619,"Shaun","Hampson",0,2015-08-07,2
"16741",11620,"Jamie","McNamara",3,2007-08-24,2
"16742",11620,"Jamie","McNamara",5,2009-05-10,2
"16743",11621,"Mark","Austin",1,2013-09-01,2
"16744",11621,"Mark","Austin",2,2009-07-31,2
"16745",11622,"Jay","Neagle",5,2010-08-06,2
"16746",11626,"Paul","Stewart",0,2012-05-19,2
"16747",11628,"Cale","Morton",3,2008-05-04,2
"16748",11635,"Craig","Bird",2,2008-05-24,2
"16749",11636,"Scott","Thompson",1,2016-08-20,2
"16750",11638,"Chris","Masten",1,2009-08-15,2
"16751",11638,"Chris","Masten",2,2013-07-28,2
"16752",11641,"Rhys","Palmer",1,2015-07-04,2
"16753",11641,"Rhys","Palmer",2,2014-03-15,2
"16754",11642,"Chris","Mayne",1,2010-09-10,2
"16755",11644,"Scott","Selwood",4,2010-04-24,2
"16756",11647,"Austin","Wonaeamirri",1,2008-06-22,2
"16757",11647,"Austin","Wonaeamirri",2,2008-06-29,2
"16758",11648,"Tayte","Pears",1,2010-05-22,2
"16759",11649,"Ben","Ross",1,2008-04-12,2
"16760",11649,"Ben","Ross",2,2010-04-03,2
"16761",11649,"Ben","Ross",3,2008-07-18,2
"16762",11651,"Jarrhan","Jacky",4,2008-04-19,2
"16763",11652,"Clayton","Hinkley",2,2008-06-29,2
"16764",11654,"Sharrod","Wellingham",1,2013-05-17,2
"16765",11655,"Steven","Browne",5,2008-05-17,2
"16766",11659,"David","Ellard",0,2008-05-02,2
"16767",11661,"Josh","Smith",2,2010-05-15,2
"16768",11661,"Josh","Smith",4,2008-06-14,2
"16769",11661,"Josh","Smith",5,2009-03-29,2
"16770",11662,"Darcy","Daniher",1,2008-05-18,2
"16771",11662,"Darcy","Daniher",3,2009-04-11,2
"16772",11663,"David","Myers",0,2013-04-25,2
"16773",11665,"Alan","Obst",2,2008-06-21,2
"16774",11666,"Trent","Cotchin",2,2009-05-17,2
"16775",11668,"Shane","Valenti",4,2008-05-18,2
"16776",11669,"Beau","Maister",0,2012-08-17,2
"16777",11670,"Tim","Houlihan",4,2008-06-21,2
"16778",11670,"Tim","Houlihan",5,2008-05-31,2
"16779",11674,"Gavin","Urquhart",2,2009-08-15,2
"16780",11675,"Tom","Bellchambers",1,2012-06-09,2
"16781",11676,"James","Hawksley",2,2009-08-29,2
"16782",11676,"James","Hawksley",4,2010-04-10,2
"16783",11677,"Callan","Ward",1,2008-06-22,2
"16784",11680,"Jarryd","Allen",5,2008-06-20,2
"16785",11681,"Robert","Eddy",1,2008-06-28,2
"16786",11682,"Ben","McEvoy",1,2008-06-20,2
"16787",11684,"Stefan","Martin",1,2008-07-27,2
"16788",11685,"Josh","Head",1,2009-05-30,2
"16789",11685,"Josh","Head",2,2008-07-20,2
"16790",11687,"Bradd","Dalziell",2,2011-04-16,2
"16791",11687,"Bradd","Dalziell",5,2013-04-07,2
"16792",11691,"Mitch","Farmer",4,2010-08-08,2
"16793",11692,"Nick","Salter",2,2009-08-29,2
"16794",11692,"Nick","Salter",3,2011-07-03,2
"16795",11692,"Nick","Salter",4,2009-08-02,2
"16796",11695,"Ryan","Williams",2,2008-08-09,2
"16797",11697,"John","McCarthy",5,2010-08-28,2
"16798",11699,"Matthew","Westhoff",3,2009-05-31,2
"16799",11704,"Pearce","Hanley",1,2014-03-22,2
"16800",11707,"Jack","Grimes",1,2011-05-08,2
"16801",11712,"Myke","Cook",4,2009-05-02,2
"16802",11715,"Michael","Hurley",1,2019-04-05,2
"16803",11716,"Stephen","Hill",1,2018-05-27,2
"16804",11716,"Stephen","Hill",2,2010-08-14,2
"16805",11718,"Matt","Suckling",0,2011-09-16,2
"16806",11718,"Matt","Suckling",1,2012-05-19,2
"16807",11722,"Jake","Spencer",1,2010-03-27,2
"16808",11725,"Daniel","Rich",1,2017-04-22,2
"16809",11727,"Andrew","Browne",4,2009-03-26,2
"16810",11728,"Dayne","Beams",2,2010-08-07,2
"16811",11728,"Dayne","Beams",4,2011-04-25,2
"16812",11729,"David","Zaharakis",0,2017-04-30,2
"16813",11729,"David","Zaharakis",1,2010-05-16,2
"16814",11729,"David","Zaharakis",2,2009-04-25,2
"16815",11732,"Simon","Hogan",5,2009-08-15,2
"16816",11735,"Brett","Meredith",3,2009-04-04,2
"16817",11736,"Greg","Broughton",2,2013-07-27,2
"16818",11736,"Greg","Broughton",4,2012-07-08,2
"16819",11739,"Ben","Warren",2,2009-06-06,2
"16820",11742,"Kristin","Thornton",4,2009-05-03,2
"16821",11744,"Jarrad","Grant",1,2011-06-04,2
"16822",11745,"Levi","Greenwood",1,2012-04-28,2
"16823",11749,"Sam","Sheldon",2,2009-07-25,2
"16824",11753,"Jason","Davenport",5,2010-05-08,2
"16825",11755,"Sam","Wright",0,2010-06-11,2
"16826",11756,"Matt","Austin",3,2009-05-16,2
"16827",11757,"Beau","Muston",5,2009-08-29,2
"16828",11758,"Aaron","Cornelius",0,2011-08-07,2
"16829",11759,"Nathan","Djerrkura",0,2012-07-21,2
"16830",11759,"Nathan","Djerrkura",2,2011-06-17,2
"16831",11759,"Nathan","Djerrkura",3,2012-04-14,2
"16832",11759,"Nathan","Djerrkura",4,2011-08-21,2
"16833",11760,"Liam","Shiels",0,2009-06-07,2
"16834",11764,"Clancee","Pearce",0,2009-08-23,2
"16835",11764,"Clancee","Pearce",2,2011-08-13,2
"16836",11766,"Cruize","Garlett",3,2009-06-14,2
"16837",11766,"Cruize","Garlett",4,2009-06-28,2
"16838",11767,"Ty","Vickery",0,2015-09-13,2
"16839",11768,"Nic","Naitanui",1,2015-10-03,2
"16840",11769,"Liam","Jurrah",1,2011-06-13,2
"16841",11771,"Zac","Clarke",1,2010-06-13,2
"16842",11772,"Liam","Anthony",2,2013-04-28,2
"16843",11773,"Jarrod","Silvester",3,2009-07-04,2
"16844",11777,"Tom","Gillies",4,2012-05-12,2
"16845",11778,"Jeremy","Laidler",1,2013-04-07,2
"16846",11778,"Jeremy","Laidler",2,2011-07-02,2
"16847",11780,"Jack","Redden",2,2009-07-11,2
"16848",11780,"Jack","Redden",3,2010-07-01,2
"16849",11784,"Jay","van Berlo",2,2009-08-01,2
"16850",11785,"Jordie","McKenzie",4,2012-03-31,2
"16851",11786,"Callum","Wilson",3,2009-08-22,2
"16852",11787,"Tom","Rockliff",4,2012-08-25,2
"16853",11791,"Jack","Steven",3,2010-07-17,2
"16854",11799,"Carl","Peterson",2,2010-07-02,2
"16855",11799,"Carl","Peterson",3,2010-04-25,2
"16856",11801,"James","Strauss",1,2012-07-21,2
"16857",11801,"James","Strauss",2,2011-07-16,2
"16858",11802,"Tom","Scully",4,2012-08-18,2
"16859",11803,"Jack","Trengove",4,2011-06-25,2
"16860",11808,"Anthony","Morabito",1,2010-08-14,2
"16861",11808,"Anthony","Morabito",5,2010-07-18,2
"16862",11813,"Mitchell","Banner",4,2010-07-25,2
"16863",11814,"Andrew","Moore",1,2014-09-13,2
"16864",11817,"Brodie","Moles",4,2010-07-25,2
"16865",11819,"Kane","Lucas",0,2010-05-16,2
"16866",11819,"Kane","Lucas",1,2010-07-18,2
"16867",11821,"Travis","Colyer",1,2011-07-09,2
"16868",11826,"Simon","White",0,2013-05-25,2
"16869",11829,"Matt","Dea",2,2012-04-29,2
"16870",11830,"Troy","Taylor",2,2010-04-25,2
"16871",11831,"Ashton","Hams",0,2012-04-15,2
"16872",11834,"Nat","Fyfe",3,2010-04-25,2
"16873",11836,"Matthew","Lobbe",0,2010-06-12,2
"16874",11837,"Lewis","Stevenson",4,2010-04-24,2
"16875",11839,"Dylan","Roberton",0,2012-08-04,2
"16876",11841,"Jeromey","Webberley",0,2011-08-21,2
"16877",11841,"Jeromey","Webberley",3,2010-05-22,2
"16878",11843,"Brad","Sheppard",0,2012-05-06,2
"16879",11844,"Nick","Heyne",2,2010-05-16,2
"16880",11848,"Campbell","Heath",2,2010-05-22,2
"16881",11850,"Ben","Griffiths",0,2010-07-10,2
"16882",11851,"Taylor","Hunt",1,2010-08-28,2
"16883",11852,"Koby","Stevens",2,2011-07-08,2
"16884",11852,"Koby","Stevens",5,2014-05-03,2
"16885",11853,"Andrew","Strijk",1,2011-06-04,2
"16886",11854,"Jesse","OBrien",4,2012-04-14,2
"16887",11858,"Ashley","Smith",1,2011-09-03,2
"16888",11860,"Kyle","Hardingham",0,2014-04-06,2
"16889",11861,"Ben","Speight",3,2011-05-28,2
"16890",11861,"Ben","Speight",4,2011-05-14,2
"16891",11862,"Jamie","Macmillan",0,2011-06-05,2
"16892",11864,"Jesse","Crichton",2,2010-09-04,2
"16893",11864,"Jesse","Crichton",5,2012-05-27,2
"16894",11870,"Marcus","Davies",0,2011-08-06,2
"16895",11870,"Marcus","Davies",5,2010-08-14,2
"16896",11872,"Stewart","Crameri",2,2013-05-25,2
"16897",11873,"Daniel","Menzel",0,2011-04-02,2
"16898",11881,"Andrew","Hooper",1,2011-07-10,2
"16899",11883,"Ed","Curnow",3,2012-06-02,2
"16900",11886,"Jarrad","Irons",4,2011-03-26,2
"16901",11887,"Cameron","OShea",2,2016-06-18,2
"16902",11888,"Reece","Conca",0,2013-09-08,2
"16903",11890,"Brad","Helbig",1,2011-05-28,2
"16904",11890,"Brad","Helbig",2,2012-08-12,2
"16905",11890,"Brad","Helbig",3,2011-07-02,2
"16906",11890,"Brad","Helbig",4,2011-05-21,2
"16907",11892,"Jayden","Pitt",1,2011-05-15,2
"16908",11893,"Claye","Beams",0,2014-07-26,2
"16909",11896,"Dyson","Heppell",4,2013-06-15,2
"16910",11896,"Dyson","Heppell",5,2012-08-12,2
"16911",11897,"Lukas","Markovic",1,2011-07-10,2
"16912",11898,"Tom","Liberatore",4,2012-04-28,2
"16913",11901,"Cameron","Richardson",4,2011-06-26,2
"16914",11902,"Shaun","Atley",3,2012-07-01,2
"16915",11911,"Karmichael","Hunt",1,2011-08-28,2
"16916",11913,"Josh","Toy",1,2012-05-12,2
"16917",11916,"Harley","Bennell",2,2013-03-30,2
"16918",11918,"Seb","Tape",1,2012-04-28,2
"16919",11920,"Allen","Christensen",0,2016-06-04,2
"16920",11924,"Daniel","Gorringe",0,2011-05-07,2
"16921",11927,"Jared","Polec",2,2012-07-01,2
"16922",11928,"Luke","Thompson",3,2011-05-22,2
"16923",11928,"Luke","Thompson",4,2011-04-16,2
"16924",11934,"Mitch","Wallis",2,2014-04-05,2
"16925",11938,"Michael","Hibberd",1,2012-04-25,2
"16926",11938,"Michael","Hibberd",3,2012-07-07,2
"16927",11939,"Liam","Patrick",1,2011-05-07,2
"16928",11939,"Liam","Patrick",5,2012-08-05,2
"16929",11942,"Paul","Puopolo",1,2012-05-26,2
"16930",11943,"Zephaniah","Skinner",1,2012-05-25,2
"16931",11943,"Zephaniah","Skinner",5,2012-08-12,2
"16932",11944,"Nathan","Gordon",2,2015-04-02,2
"16933",11947,"Sam","Day",0,2015-04-04,2
"16934",11950,"Arryn","Siposs",0,2012-05-26,2
"16935",11950,"Arryn","Siposs",1,2011-05-09,2
"16936",11950,"Arryn","Siposs",5,2012-07-07,2
"16937",11951,"Tom","Nicholls",5,2014-04-20,2
"16938",11952,"Ben","Jacobs",0,2011-06-19,2
"16939",11953,"Luke","Parker",1,2012-09-08,2
"16940",11953,"Luke","Parker",3,2011-05-14,2
"16941",11960,"Josh","Green",0,2012-06-03,2
"16942",11961,"Daniel","Nicholson",2,2011-05-27,2
"16943",11961,"Daniel","Nicholson",3,2013-06-22,2
"16944",11961,"Daniel","Nicholson",4,2013-05-05,2
"16945",11962,"Josh","Cowan",4,2011-05-28,2
"16946",11962,"Josh","Cowan",5,2016-07-15,2
"16947",11963,"Lewis","Johnston",1,2012-08-11,2
"16948",11963,"Lewis","Johnston",4,2013-08-04,2
"16949",11963,"Lewis","Johnston",5,2011-06-25,2
"16950",11964,"Christian","Howard",3,2011-06-25,2
"16951",11964,"Christian","Howard",4,2012-04-01,2
"16952",11965,"Alex","Browne",1,2011-06-03,2
"16953",11966,"Max","Gawn",0,2013-05-19,2
"16954",11966,"Max","Gawn",1,2013-09-01,2
"16955",11968,"James","Mulligan",1,2011-06-04,2
"16956",11974,"Luke","Dahlhaus",1,2012-07-21,2
"16957",11974,"Luke","Dahlhaus",3,2012-06-03,2
"16958",11975,"Rex","Liddy",2,2011-06-11,2
"16959",11978,"Jayden","Schofield",2,2011-08-13,2
"16960",11979,"Patrick","Karnezis",0,2011-08-13,2
"16961",11982,"Joel","Wilkinson",2,2013-04-20,2
"16962",11982,"Joel","Wilkinson",5,2011-08-13,2
"16963",11983,"Josh","Mellington",2,2012-04-07,2
"16964",11988,"Sam","Blease",4,2012-08-05,2
"16965",11991,"Lachlan","Keeffe",0,2011-08-20,2
"16966",11992,"Rory","Thompson",0,2015-07-25,2
"16967",11998,"Aidan","Riley",3,2014-08-09,2
"16968",11998,"Aidan","Riley",4,2011-08-14,2
"16969",12001,"John","Butcher",0,2011-08-21,2
"16970",12002,"Tom","Jonas",0,2013-07-20,2
"16971",12003,"Tom","Hickey",2,2013-05-19,2
"16972",12004,"Joel","Tippett",2,2011-09-03,2
